# APOGEE_ID          RA         DEC        GLON               GLAT               J      H      K      VHELIO_AVG  GAIAEDR3_PMRA GAIAEDR3_PMDEC TEFF      LOGG        M_H        ALPHA_M      
  2M13243893-4731381 201.162235 -47.527271 308.72479061091565 14.970590495294422 12.799 12.256 12.21  238.6278    -3.026234     -6.5256987     4793.641  2.0876179   -1.5121    0.361705     
  2M13243895-4715532 201.162307 -47.264801 308.761028661856   15.230717900094756 13.11  12.634 12.552 225.5373    -3.112353     -6.4824033     5098.6514 2.6486952   -1.6528    0.228365     
  2M13243911-4714012 201.162994 -47.233669 308.76580612920867 15.261510280046156 11.887 11.413 11.3   238.54988   -3.4058304    -6.3223715     4964.4893 1.764152    -1.9112    0.343405     
  2M13243911-4714012 201.162994 -47.233669 308.76580612920867 15.261510280046156 11.887 11.413 11.3   238.57089   -3.4058304    -6.3223715     5023.1724 1.8978672   -1.8696    0.34215498   
  2M13243923-4726238 201.163482 -47.43996  308.7376843607     15.057012774036465 12.945 12.47  12.385 222.37144   -3.5653126    -6.5963974     5006.419  2.274016    -1.1129    0.448945     
  2M13243958-4721481 201.164956 -47.363373 308.7492697883899  15.13278500009033  12.519 12.046 11.911 238.77637   -3.0153065    -6.9266047     4886.506  1.9498258   -1.4769    0.139825     
  2M13244065-4741468 201.169413 -47.696358 308.706477131645   14.802362932934436 12.902 12.506 12.481 246.25333   -3.3688245    -6.275374      5426.832  2.2833545   -2.1336    0.466245     
  2M13244070-4716011 201.169599 -47.266975 308.76581111259384 15.227903908607841 10.176 9.623  9.507  -60.00414   -37.417603    -0.8378968     4681.9077 2.7732673   -0.30533   0.252635     
  2M13244076-4727210 201.169872 -47.455841 308.73992960383214 15.0406978148108   12.727 12.204 12.087 240.76915   -3.0494246    -6.431652      4859.6367 2.1908693   -1.5452    0.361005     
  2M13244182-4728298 201.174254 -47.474957 308.7403326195388  15.021357577314815 11.299 10.705 10.613 234.13206   -3.74403      -6.3063364     4548.9556 1.4335449   -1.5868    0.362445     
  2M13244260-4740274 201.177536 -47.674282 308.7151228256115  14.823514527566443 14.003 13.357 13.277 -17.416117  -8.601033     2.9071462      4468.506  4.6091127   -0.10053   -0.0238867   
  2M13244387-4727030 201.182806 -47.450848 308.7495941333923  15.044480416264983 12.556 12.04  11.907 222.33331   -3.2104852    -6.458426      4940.1367 2.2055793   -1.5282    0.193035     
  2M13244450-4735071 201.185449 -47.585308 308.7328596963371  14.910983983743199 13.32  12.797 12.757 235.26334   -3.3723311    -6.9177637     5016.2573 2.4841003   -1.7051    0.130475     
  2M13244484-4720462 201.186858 -47.34618  308.7668789159435  15.147845727867276 12.393 11.852 11.762 231.92274   -3.3000045    -6.5071507     4956.129  2.226865    -1.6893    0.202365     
  2M13244603-4704580 201.1918   -47.082783 308.80682224167845 15.408430444121976 13.061 12.531 12.453 -1.3475475  0.16129136    0.808979       4872.1206 3.174265    -0.30906   0.185525     
  2M13244676-4724486 201.194853 -47.413513 308.7631198988412  15.080393075399268 10.51  9.897  9.749  233.89594   -2.8066773    -6.647276      4627.5317 1.3143439   -1.61      0.209585     
  2M13244676-4724486 201.194853 -47.413513 308.7631198988412  15.080393075399268 10.51  9.897  9.749  233.54732   -2.8066773    -6.647276      4620.837  1.3184433   -1.599     0.221835     
  2M13244746-4740356 201.197757 -47.676556 308.7287673859248  14.819445306011156 10.262 9.368  9.144  77.25036    -4.581416     -1.6785965     3856.9001 0.97457933  -0.60026   0.31941497   
  2M13244746-4728016 201.197758 -47.467121 308.7577183027813  15.027003355790008 10.316 9.673  9.557  -2.7876866  -5.493297     -0.8833244     4523.4473 2.221753    -0.414     0.277555     
  2M13244782-4724351 201.19927  -47.409771 308.7667058376002  15.083701986044895 10.794 10.513 10.425 -13.463684  -5.159628     1.629951       5917.3853 3.9152029   -0.10472   -0.0078847   
  2M13244855-4702396 201.202298 -47.044357 308.81951040022443 15.44555313791121  12.595 12.033 11.954 -42.057194  -6.933223     -0.10167576    4851.636  2.4422889   -0.39459   0.26442498   
  2M13244938-4746245 201.205764 -47.773495 308.72090040288356 14.72265536882088  11.18  10.496 10.306 108.1983    7.1936193     -3.683232      4394.106  1.5220802   -0.81632   0.14803499   
  2M13245043-4732430 201.210138 -47.545284 308.7554789525309  14.948424115679895 12.605 12.09  11.983 232.80315   -3.5393848    -6.6219683     4999.1846 2.2690713   -1.4639    0.209265     
  2M13245051-4725400 201.210471 -47.427792 308.7719876771589  15.064829105727714 12.599 12.118 11.986 230.59967   -2.8974652    -6.6518826     4934.784  2.2250657   -1.512     0.19291501   
  2M13245256-4726367 201.21903  -47.443554 308.7757430295515  15.04843377745012  13.678 13.197 13.086 238.09103   -3.5972445    -6.804937      5016.378  2.731368    -0.91422   0.31612498   
  2M13245335-4758277 201.222333 -47.974365 308.70454007189846 14.522102195865514 11.133 10.489 10.305 -22.190077  -3.0273972    1.0829778      4388.8267 2.0839853   -0.37495   0.223415     
  2M13245376-4755589 201.22402  -47.933037 308.711406886501   14.562907782245972 12.704 12.041 11.807 17.206287   -38.089485    -15.728738     3956.7358 4.6217523   0.03889    -0.053339697 
  2M13245418-4743535 201.225784 -47.731541 308.7404957244703  14.762432215501583 11.345 10.782 10.659 237.35115   -3.0451708    -6.6775312     4770.8623 1.7332666   -1.8409    0.324125     
  2M13245551-4735256 201.231328 -47.590469 308.7638789255008  14.901731388300371 12.825 12.3   12.191 239.04651   -3.6186602    -6.3169127     5042.7456 2.366149    -1.6074    0.243285     
  2M13245597-4717448 201.233209 -47.295803 308.80613107295903 15.1935610505933   11.802 11.168 11.033 -26.353167  -45.854885    -18.033419     4332.421  4.609169    -0.21981   -0.040185697 
  2M13245648-4744287 201.235345 -47.741318 308.7457306024988  14.751881828266036 11.886 11.269 11.133 239.39021   -3.1264355    -6.4947014     4560.6665 1.6341321   -1.2962    0.355515     
  2M13245648-4744287 201.235345 -47.741318 308.7457306024988  14.751881828266036 11.886 11.269 11.133 238.87172   -3.1264355    -6.4947014     4559.207  1.7087264   -1.2843    0.36357498   
  2M13245661-4707436 201.23591  -47.128803 308.83127855188354 15.358799673574316 9.819  9.131  9.007  -41.224434  -11.402419    -2.3970733     4318.6987 1.9200723   -0.43548   0.262705     
  2M13245734-4817597 201.238942 -48.299919 308.67093257574555 14.1979910722599   10.408 10.311 10.258 -12.693775  -18.135237    -7.162473      11720.624 4.1141143   nan         nan           
  2M13245802-4829224 201.241751 -48.489559 308.6466858837373  14.00980570909536  11.46  10.759 10.551 -8.278437   -4.571548     0.22115797     4199.7607 1.6528847   -0.31312   0.243265     
  2M13245823-4735186 201.242648 -47.588512 308.7719795555905  14.902646284973457 9.744  9.001  8.864  227.39128   -3.331971     -6.158755      4247.9707 0.74357045  -1.5607    0.288845     
  2M13245867-4714029 201.244465 -47.234142 308.82256475375647 15.253635759534955 10.331 9.664  9.52   228.89616   -3.4804907    -6.606908      4657.987  1.3600638   -1.3394    0.111316     
  2M13245867-4714029 201.244465 -47.234142 308.82256475375647 15.253635759534955 10.331 9.664  9.52   229.03024   -3.4804907    -6.606908      4657.9414 1.3764153   -1.3277    0.104526     
  2M13245940-4707091 201.247502 -47.119217 308.84072136287415 15.36723728845565  11.473 10.896 10.819 222.55276   -3.1141682    -6.6701927     4789.4673 1.7612321   -1.7945    0.29852498   
  2M13245993-4728085 201.249716 -47.469055 308.7934883550507  15.020378707288373 10.904 10.305 10.18  219.5699    -3.2910492    -6.515109      4831.5513 1.5432737   -1.4893    0.098708004  
  2M13245993-4728085 201.249716 -47.469055 308.7934883550507  15.020378707288373 10.904 10.305 10.18  219.7966    -3.2910492    -6.515109      4810.075  1.4885314   -1.5237    0.061578     
  2M13250065-4728265 201.25274  -47.474033 308.79489240315695 15.015171046051343 10.879 10.249 10.105 241.18173   -2.9149518    -6.9443793     4406.074  1.242518    -1.5829    0.31704497   
  2M13250065-4728265 201.25274  -47.474033 308.79489240315695 15.015171046051343 10.879 10.249 10.105 240.90117   -2.9149518    -6.9443793     4406.509  1.1750102   -1.5903    0.286375     
  2M13250069-4719506 201.252884 -47.330727 308.8149619014313  15.157160728398436 12.611 12.107 12.011 243.91698   -2.9735844    -6.7879696     4957.0176 2.2750587   -1.7197    0.329185     
  2M13250103-4723583 201.25433  -47.399529 308.80637553768537 15.088852929176856 10.932 10.782 10.809 -7.52694    -11.993676    -0.55695134    6609.1016 3.8303137   -0.3519    -0.0833307   
  2M13250103-4723583 201.25433  -47.399529 308.80637553768537 15.088852929176856 10.932 10.782 10.809 -17.554987  -11.993676    -0.55695134    13632.624 4.052868    nan         nan           
  2M13250185-4717381 201.257719 -47.29393  308.8234609682886  15.193181246374749 10.045 9.713  9.606  -19.466959  -57.281124    -18.739887     5445.4146 4.488576    0.28354    -0.022954699 
  2M13250192-4719361 201.258007 -47.326717 308.819085989968   15.160666721487361 12.651 12.145 12.053 234.3883    -3.3228602    -6.0741425     4993.941  2.3620474   -1.6012    0.219505     
  2M13250192-4719361 201.258007 -47.326717 308.819085989968   15.160666721487361 12.651 12.145 12.053 234.36078   -3.3228602    -6.0741425     4970.9624 2.1859305   -1.6148    0.211915     
  2M13250213-4812391 201.258888 -48.210869 308.69681829245314 14.284459158925566 10.259 9.75   9.654  -33.42144   -5.444773     -4.0738173     4906.6167 2.4215202   -0.37892   0.117078     
  2M13250314-4742351 201.263091 -47.709759 308.76924023199433 14.780648539248848 12.658 12.108 12.038 239.69766   -2.957027     -6.2032056     4987.3667 2.3695393   -1.7611    0.247745     
  2M13250496-4717318 201.270696 -47.292183 308.83274216095435 15.193725880013359 10.034 9.438  9.282  -11.4756975 -9.872155     -2.2456775     4560.117  2.415       0.18452    0.068967     
  2M13250590-4720486 201.27462  -47.346855 308.8278309443968  15.13919490328121  11.62  11.106 11.016 237.39711   -3.7839816    -6.8761687     4967.6523 1.8813226   -1.879     0.283185     
  2M13250598-4709220 201.27492  -47.156113 308.8547259213266  15.328163325348882 13.865 13.386 13.364 223.73837   -3.1003847    -6.853463      5136.419  2.9646363   -1.6811    0.29258502   
  2M13250610-4729516 201.275433 -47.497681 308.8073270874097  14.989673263897885 12.582 12.024 11.98  229.68982   -3.4855807    -6.8077197     4948.7856 2.3237917   -1.9061    0.33468503   
  2M13250610-4729516 201.275433 -47.497681 308.8073270874097  14.989673263897885 12.582 12.024 11.98  229.57785   -3.4855807    -6.8077197     4990.3643 2.3240218   -1.8605    0.35394502   
  2M13250649-4758283 201.277063 -47.974537 308.74202255527814 14.517016716798    13.033 12.735 12.615 -17.76456   -22.313236    2.1694086      5680.8467 4.4835615   -0.21235   0.0254943    
  2M13250671-4726526 201.277996 -47.447968 308.81604668181546 15.038698246563625 9.94   9.25   9.092  230.19887   -3.309683     -6.6607485     4687.788  1.2578349   -1.2179    0.053813003  
  2M13250712-4755011 201.279693 -47.916981 308.75183050876706 14.57381161294789  10.393 9.607  9.393  35.176167   -11.860134    1.6714506      4058.0042 1.2227008   -0.64185   0.310345     
  2M13250712-4755011 201.279693 -47.916981 308.75183050876706 14.57381161294789  10.393 9.607  9.393  34.49947    -11.860134    1.6714506      4061.7534 1.2583156   -0.61484   0.303855     
  2M13250739-4725051 201.280815 -47.418095 308.82217785729574 15.068040616123804 12.86  12.17  12.025 4.4173045   -32.79147     7.13966        4129.208  4.6179566   -0.15871   -0.0397127   
  2M13250783-4727218 201.282665 -47.456066 308.8181543205269  15.030248265807998 12.18  11.625 11.523 250.84503   -3.0549884    -7.212339      4745.613  1.8795259   -1.5058    0.37454498   
  2M13250786-4736537 201.282785 -47.614922 308.79605073238736 14.872834392462698 13.268 12.869 12.81  229.6439    -3.2974274    -7.1322675     5924.733  2.2707195   -2.1812    0.548755     
  2M13250787-4732253 201.28281  -47.540367 308.80647680906577 14.946705416326699 11.613 11.063 10.922 241.46652   -3.6824834    -6.774821      4919.8525 1.6566706   -1.5405    0.023164501  
  2M13250802-4725189 201.283431 -47.421936 308.8234571256471  15.06399582882057  12.958 12.467 12.347 238.13976   -3.5176659    -6.7296567     4973.552  2.3967283   -1.869     0.320615     
  2M13250824-4720197 201.284364 -47.338806 308.83573420343265 15.146278804803288 8.816  7.991  7.801  228.34596   -3.2754698    -6.435721      4172.8623 0.6935386   -1.5592    0.185365     
  2M13250845-4720273 201.285225 -47.340939 308.83603459050914 15.144086540289102 13.45  13.033 12.789 238.72176   -2.9285944    -6.822847      5023.9023 2.8598757   -1.3248    0.27687502   
  2M13250873-4729218 201.286386 -47.489399 308.8160753968718  14.99688091058004  12.436 11.853 11.791 228.9629    -3.2041385    -6.3916416     4924.657  2.2069285   -1.8507    0.322115     
  2M13250894-4812397 201.287252 -48.211048 308.71612094957675 14.281741919656303 11.194 10.54  10.399 -10.505843  -8.058451     -1.9918393     4354.315  2.0960581   -0.086815  0.163175     
  2M13250896-4729490 201.287371 -47.496956 308.81570170784863 14.989303261918415 12.039 11.532 11.44  233.5692    -3.584799     -7.3622303     5035.9424 2.1040516   -1.6266    0.349545     
  2M13250927-4730338 201.288652 -47.509411 308.81484820937976 14.97684550297825  12.615 12.104 12.013 224.62917   -3.3180802    -6.2312756     4894.994  2.273827    -1.6861    0.33377498   
  2M13250968-4727185 201.290366 -47.455158 308.8236234595455  15.030444742253017 11.835 11.277 11.197 229.27623   -3.4949563    -6.1888494     4795.7905 1.7602322   -1.759     0.236735     
  2M13251000-4720315 201.291683 -47.342087 308.8403657965971  15.142357645053927 11.784 11.181 11.087 239.99783   -2.6996367    -6.987168      4625.8457 1.6871912   -1.4759    0.38484502   
  2M13251015-4730495 201.292304 -47.513752 308.81677125770545 14.972211101735846 9.48   8.791  8.588  235.24777   -2.8542767    -6.705867      4296.0244 0.8794482   -1.7082    0.299205     
  2M13251093-4737331 201.29556  -47.625877 308.80334827798924 14.86081732559538  13.375 13.079 13.016 235.15474   -3.5662258    -6.7710924     6123.654  2.3519597   -1.8302    0.359065     
  2M13251110-4716315 201.296291 -47.275433 308.85291457865935 15.207976435992432 12.546 12.198 12.098 48.45122    -11.840334    -4.185561      5441.7505 3.8459506   0.38011    -0.0445147   
  2M13251141-4725088 201.297555 -47.419121 308.83365686215336 15.065493621322133 13.699 13.25  13.087 227.66939   -2.863682     -6.560418      5140.4116 2.8577158   -1.6447    0.14787501   
  2M13251161-4727080 201.298408 -47.452225 308.82961282956353 15.032615765490378 13.18  12.68  12.541 237.71832   -2.9753666    -6.7707715     4727.95   2.5218506   -0.6581    0.400275     
  2M13251185-4716521 201.299385 -47.281158 308.8542668777303  15.202020029253063 13.269 12.778 12.752 234.94463   -3.5079787    -6.70698       5028.735  2.6539292   -1.7717    0.214425     
  2M13251186-4731006 201.299421 -47.516838 308.8212694957766  14.968503750312683 12.956 12.417 12.356 222.51295   -3.735509     -7.024069      4811.4355 2.2794068   -1.288     0.40082502   
  2M13251218-4736090 201.30077  -47.602524 308.81021396253476 14.883481485630258 12.43  11.901 11.806 230.14694   -3.5235589    -7.260014      4898.1343 2.1762643   -1.6958    0.34676498   
  2M13251222-4719128 201.300945 -47.320229 308.8498730017361  15.163165472682778 13.078 12.577 12.473 224.93996   -3.5412972    -6.331837      4944.6772 2.7708473   -1.1013    0.277785     
  2M13251224-4759138 201.301006 -47.987186 308.7566656837831  14.502323271788525 12.249 11.714 11.563 -54.880665  -6.513097     2.0645819      4804.8257 2.4145257   -0.20972   0.096576     
  2M13251235-4702430 201.301485 -47.045303 308.8888578496381  15.435507638886667 12.262 11.77  11.643 -47.315166  -9.10607      4.0305295      4903.121  3.0710378   -0.12666   0.054167002  
  2M13251253-4734294 201.302222 -47.574848 308.815089981385   14.910770933589331 12.573 12.046 11.954 246.49095   -3.3356552    -6.791153      4828.566  1.9983265   -1.606     0.325885     
  2M13251313-4709051 201.304714 -47.151417 308.87619982254284 15.330075034203468 11.882 11.599 11.545 -26.552877  -14.507499    -4.191359      5820.6133 4.1115766   0.058928   -0.0031786002
  2M13251340-4721113 201.305863 -47.353146 308.8486770188314  15.130100361764459 11.088 10.571 10.442 221.85825   -3.4750865    -6.5545874     4859.81   1.5138795   -1.7575    0.225935     
  2M13251351-4720398 201.306314 -47.344406 308.850216786167   15.138718453998056 12.568 12.026 11.983 221.3526    -2.7339287    -6.593971      4914.909  2.190269    -1.6711    0.30185503   
  2M13251378-4731312 201.307425 -47.525337 308.8256229990553  14.959351692580109 10.046 9.399  9.231  223.63338   -3.5438325    -6.521142      4385.018  1.0501273   -1.6375    0.28351498   
  2M13251408-4726367 201.308681 -47.443554 308.8379551484547  15.04026688738919  11.936 11.336 11.232 231.0165    -3.4921443    -6.840084      4737.577  2.0252852   -0.82033   0.303375     
